TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2299,1532,TrailBlaze Hiking Pants,Camping,Main,Receipt,2026-03-19,64,65.93,4219.76,PO-6948,Purchase Order Receipt,72,136,system,Transaction processed for Main location,system,2026-03-19
2300,1521,Adventurer Pro Backpack,Camping,Main,Receipt,2026-03-26,76,156.93,11926.56,PO-2052,Purchase Order Receipt,116,192,system,Transaction processed for Main location,system,2026-03-26
2301,2012,Espresso Machine,Kitchen,Backup,Receipt,2025-08-15,115,326.54,37551.9,PO-3949,Purchase Order Receipt,84,199,system,Transaction processed for Backup location,system,2025-08-15
2302,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Adjustment,2025-08-15,13,173.42,2254.46,ADJ-2302,Cycle Count,13,26,warehouse2,Transaction processed for Backup location,system,2025-08-15
2303,2112,4-Slice Toaster,Kitchen,Backup,Adjustment,2026-03-02,19,69.39,1318.41,ADJ-2303,Physical Count,52,71,warehouse2,Transaction processed for Backup location,system,2026-03-02
2304,2091,Spatula,Kitchen,Main,Transfer,2025-10-26,-47,9.76,-458.72,TRF-1660,Warehouse Transfer,93,46,warehouse2,Transaction processed for Main location,system,2025-10-26
2305,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2025-07-22,-27,917.54,-24773.58,SO-91493,Customer Sale,119,92,warehouse1,Transaction processed for Backup location,system,2025-07-22
2306,3103,Snowboard Bindings - Pro,Ski,Main,Damage,2026-03-07,-3,228.16,-684.48,DMG-2306,Shipping Damage,63,60,system,Transaction processed for Main location,system,2026-03-07
2307,1561,EcoFire Camping Stove,Camping,Main,Sale,2025-10-20,-44,75.11,-3304.84,SO-40009,Customer Sale,52,8,warehouse2,Transaction processed for Main location,system,2025-10-20
2308,1511,Alpine Explorer Tent,Camping,Backup,Sale,2025-09-25,-48,327.59,-15724.32,SO-83048,Customer Sale,15,-33,warehouse1,Transaction processed for Backup location,system,2025-09-25
2309,3072,Hand Warmers - 10 Pack,Ski,Backup,Damage,2026-04-16,-5,9.0,-45.0,DMG-2309,Warehouse Damage,5,0,warehouse2,Transaction processed for Backup location,system,2026-04-16
2310,3062,Anti-Fog Ski Goggles,Ski,Main,Damage,2026-02-25,-10,86.98,-869.8,DMG-2310,Warehouse Damage,109,99,warehouse2,Transaction processed for Main location,system,2026-02-25
2311,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-02-08,-22,67.5,-1485.0,SO-41914,Customer Sale,4,-18,warehouse2,Transaction processed for Backup location,system,2026-02-08
2312,2051,Ice Cream Bowl,Kitchen,Main,Transfer,2025-08-31,-38,18.17,-690.46,TRF-3819,Warehouse Transfer,141,103,warehouse2,Transaction processed for Main location,system,2025-08-31
2313,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-10-05,-5,662.59,-3312.95,SO-28061,Customer Sale,42,37,warehouse2,Transaction processed for Main location,system,2025-10-05
2314,3104,Ski Tuning Bench - Portable,Ski,Backup,Return,2026-03-23,4,116.42,465.66,RET-53915,Customer Return,10,14,warehouse1,Transaction processed for Backup location,system,2026-03-23
2315,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2026-01-22,52,93.87,4881.06,PO-9060,Purchase Order Receipt,45,97,system,Transaction processed for Main location,system,2026-01-22
2316,1553,Adventure Dining Table,Camping,Regional,Sale,2025-11-19,-13,112.72,-1465.36,SO-62718,Customer Sale,155,142,system,Transaction processed for Regional location,system,2025-11-19
2317,3061,Professional Ski Helmet,Ski,Main,Sale,2025-10-13,-21,144.99,-3044.79,SO-63786,Customer Sale,118,97,warehouse2,Transaction processed for Main location,system,2025-10-13
2318,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-04-09,-37,235.56,-8715.72,SO-55050,Customer Sale,228,191,system,Transaction processed for Main location,system,2026-04-09
2319,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2026-03-28,-16,122.21,-1955.36,SO-61228,Customer Sale,51,35,warehouse1,Transaction processed for Backup location,system,2026-03-28
2320,2021,Chef Knife,Kitchen,Main,Receipt,2025-11-30,95,51.9,4930.71,PO-7924,Purchase Order Receipt,130,225,system,Transaction processed for Main location,system,2025-11-30
2321,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2026-01-30,-13,30.3,-393.9,SO-51351,Customer Sale,43,30,system,Transaction processed for Main location,system,2026-01-30
2322,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2026-03-06,183,115.98,21224.81,PO-7313,Purchase Order Receipt,87,270,warehouse2,Transaction processed for Backup location,system,2026-03-06
2323,1522,SummitClimber Backpack,Camping,Regional,Adjustment,2025-09-12,-13,145.39,-1890.07,ADJ-2323,Physical Count,61,48,warehouse1,Transaction processed for Regional location,system,2025-09-12
2324,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Adjustment,2026-02-22,18,61.48,1106.64,ADJ-2324,Physical Count,55,73,warehouse1,Transaction processed for Backup location,system,2026-02-22
2325,1523,TrailLite Daypack,Camping,Main,Sale,2025-10-20,-2,53.51,-107.02,SO-78471,Customer Sale,27,25,system,Transaction processed for Main location,system,2025-10-20
2326,2101,Measuring Cup Set,Kitchen,Main,Transfer,2025-10-10,-11,13.33,-146.63,TRF-1320,Warehouse Transfer,76,65,warehouse2,Transaction processed for Main location,system,2025-10-10
2327,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-10-16,-13,662.59,-8613.67,SO-26622,Customer Sale,49,36,warehouse1,Transaction processed for Main location,system,2025-10-16
2328,1523,TrailLite Daypack,Camping,Backup,Receipt,2025-10-14,172,54.13,9309.5,PO-6714,Purchase Order Receipt,20,192,warehouse2,Transaction processed for Backup location,system,2025-10-14
2329,1511,Alpine Explorer Tent,Camping,Backup,Sale,2025-10-15,-11,327.59,-3603.49,SO-15182,Customer Sale,53,42,warehouse2,Transaction processed for Backup location,system,2025-10-15
2330,1541,TrekReady Hiking Boots,Camping,Main,Damage,2025-12-06,-3,121.2,-363.6,DMG-2330,Shipping Damage,174,171,warehouse2,Transaction processed for Main location,system,2025-12-06
2331,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2026-01-30,78,248.69,19397.72,PO-5343,Purchase Order Receipt,38,116,warehouse2,Transaction processed for Backup location,system,2026-01-30
2332,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Transfer,2026-01-16,-5,61.48,-307.4,TRF-3638,Warehouse Transfer,56,51,system,Transaction processed for Backup location,system,2026-01-16
2333,2041,Serving Platter,Kitchen,Backup,Receipt,2025-07-30,37,40.7,1505.86,PO-1743,Purchase Order Receipt,71,108,system,Transaction processed for Backup location,system,2025-07-30
2334,1562,PowerBurner Camping Stove,Camping,Backup,Sale,2025-10-20,-18,137.5,-2475.0,SO-55855,Customer Sale,68,50,system,Transaction processed for Backup location,system,2025-10-20
2335,2061,Mixing Bowl,Kitchen,Main,Sale,2026-03-17,-45,25.99,-1169.55,SO-90085,Customer Sale,3,-42,warehouse1,Transaction processed for Main location,system,2026-03-17
2336,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-10-25,53,267.11,14156.61,PO-1347,Purchase Order Receipt,143,196,system,Transaction processed for Main location,system,2025-10-25
2337,2112,4-Slice Toaster,Kitchen,Backup,Sale,2026-04-26,-32,69.39,-2220.48,SO-48770,Customer Sale,34,2,warehouse1,Transaction processed for Backup location,system,2026-04-26
2338,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2026-01-29,-22,347.02,-7634.44,SO-98633,Customer Sale,63,41,warehouse2,Transaction processed for Backup location,system,2026-01-29
2339,1523,TrailLite Daypack,Camping,Main,Receipt,2026-03-01,97,51.69,5013.71,PO-2126,Purchase Order Receipt,162,259,warehouse1,Transaction processed for Main location,system,2026-03-01
2340,3052,Thermal Base Layer Set - Women's,Ski,Regional,Adjustment,2025-12-31,-11,110.67,-1217.37,ADJ-2340,Cycle Count,42,31,system,Transaction processed for Regional location,system,2025-12-31
2341,2011,Coffee Maker,Kitchen,Main,Sale,2026-04-26,-45,127.27,-5727.15,SO-90017,Customer Sale,206,161,system,Transaction processed for Main location,system,2026-04-26
2342,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-02-16,-24,917.54,-22020.96,SO-88713,Customer Sale,66,42,system,Transaction processed for Backup location,system,2026-02-16
2343,3053,Waterproof Ski Pants,Ski,Main,Receipt,2026-04-05,142,168.61,23942.16,PO-9747,Purchase Order Receipt,141,283,warehouse2,Transaction processed for Main location,system,2026-04-05
2344,1512,SkyView 2-Person Tent,Camping,Backup,Receipt,2025-09-09,160,259.33,41493.39,PO-4328,Purchase Order Receipt,56,216,warehouse2,Transaction processed for Backup location,system,2025-09-09
2345,2031,Coffee Mug,Kitchen,Main,Receipt,2026-04-16,98,22.51,2206.15,PO-1129,Purchase Order Receipt,86,184,warehouse1,Transaction processed for Main location,system,2026-04-16
2346,1562,PowerBurner Camping Stove,Camping,Main,Receipt,2025-07-08,40,139.7,5588.05,PO-7772,Purchase Order Receipt,68,108,system,Transaction processed for Main location,system,2025-07-08
2347,1533,RainGuard Hiking Jacket,Camping,Main,Adjustment,2025-07-19,-20,116.73,-2334.6,ADJ-2347,System Correction,34,14,warehouse2,Transaction processed for Main location,system,2025-07-19
2348,3081,All-Temp Ski Wax Kit,Ski,Regional,Sale,2025-12-25,-8,56.17,-449.36,SO-20191,Customer Sale,141,133,system,Transaction processed for Regional location,system,2025-12-25
2349,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-12-11,-45,151.56,-6820.2,SO-64889,Customer Sale,110,65,warehouse2,Transaction processed for Main location,system,2025-12-11
2350,2112,4-Slice Toaster,Kitchen,Backup,Sale,2026-04-04,-31,69.39,-2151.09,SO-88473,Customer Sale,126,95,system,Transaction processed for Backup location,system,2026-04-04
2351,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-07-21,-19,61.48,-1168.12,SO-96912,Customer Sale,52,33,system,Transaction processed for Main location,system,2025-07-21
2352,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-03-07,-16,67.5,-1080.0,SO-94320,Customer Sale,70,54,system,Transaction processed for Backup location,system,2026-03-07
2353,2051,Ice Cream Bowl,Kitchen,Main,Sale,2025-12-03,-36,18.17,-654.12,SO-75840,Customer Sale,76,40,warehouse1,Transaction processed for Main location,system,2025-12-03
2354,3053,Waterproof Ski Pants,Ski,Main,Sale,2026-02-09,-41,166.37,-6821.17,SO-64935,Customer Sale,44,3,warehouse2,Transaction processed for Main location,system,2026-02-09
2355,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-02-14,-6,173.42,-1040.52,SO-16404,Customer Sale,71,65,warehouse1,Transaction processed for Backup location,system,2026-02-14
2356,2022,Fork Set,Kitchen,Main,Sale,2025-12-23,-23,30.45,-700.35,SO-77496,Customer Sale,91,68,warehouse2,Transaction processed for Main location,system,2025-12-23
2357,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Sale,2025-09-18,-45,61.48,-2766.6,SO-72620,Customer Sale,9,-36,warehouse1,Transaction processed for Backup location,system,2025-09-18
2358,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-12-21,-4,74.56,-298.24,SO-35163,Customer Sale,122,118,system,Transaction processed for Backup location,system,2025-12-21
2359,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2025-09-14,72,28.84,2076.48,PO-3177,Purchase Order Receipt,12,84,warehouse2,Transaction processed for Main location,system,2025-09-14
2360,3052,Thermal Base Layer Set - Women's,Ski,Backup,Adjustment,2026-03-17,0,110.67,0.0,ADJ-2360,Physical Count,18,18,warehouse1,Transaction processed for Backup location,system,2026-03-17
2361,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-10-18,-12,228.16,-2737.92,SO-14645,Customer Sale,56,44,warehouse2,Transaction processed for Main location,system,2025-10-18
2362,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-03-18,185,450.35,83314.03,PO-7767,Purchase Order Receipt,71,256,warehouse1,Transaction processed for Main location,system,2026-03-18
2363,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-07-08,-18,622.36,-11202.48,SO-44586,Customer Sale,60,42,warehouse2,Transaction processed for Main location,system,2025-07-08
2364,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-07-14,77,8.81,677.99,PO-7574,Purchase Order Receipt,45,122,warehouse2,Transaction processed for Backup location,system,2025-07-14
2365,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2026-04-18,-34,30.3,-1030.2,SO-62968,Customer Sale,28,-6,system,Transaction processed for Main location,system,2026-04-18
2366,1511,Alpine Explorer Tent,Camping,Backup,Sale,2025-09-21,-40,327.59,-13103.6,SO-44105,Customer Sale,49,9,system,Transaction processed for Backup location,system,2025-09-21
2367,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-10-19,-13,145.52,-1891.76,SO-74216,Customer Sale,51,38,system,Transaction processed for Backup location,system,2025-10-19
2368,1562,PowerBurner Camping Stove,Camping,Main,Adjustment,2025-10-31,4,137.5,550.0,ADJ-2368,Physical Count,85,89,system,Transaction processed for Main location,system,2025-10-31
2369,2031,Coffee Mug,Kitchen,Main,Receipt,2025-09-09,154,22.02,3390.84,PO-8079,Purchase Order Receipt,137,291,system,Transaction processed for Main location,system,2025-09-09
2370,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2026-04-15,-6,488.49,-2930.94,SO-16136,Customer Sale,207,201,warehouse1,Transaction processed for Main location,system,2026-04-15
2371,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-04-07,-43,173.42,-7457.06,SO-45725,Customer Sale,32,-11,warehouse2,Transaction processed for Backup location,system,2026-04-07
2372,1561,EcoFire Camping Stove,Camping,Backup,Receipt,2026-04-09,121,73.45,8886.95,PO-6474,Purchase Order Receipt,29,150,warehouse1,Transaction processed for Backup location,system,2026-04-09
2373,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2025-07-13,-9,110.67,-996.03,SO-87255,Customer Sale,65,56,warehouse1,Transaction processed for Backup location,system,2025-07-13
2374,3031,Pro Flex Racing Ski Boots,Ski,Main,Sale,2026-04-04,-37,497.38,-18403.06,SO-19049,Customer Sale,121,84,warehouse2,Transaction processed for Main location,system,2026-04-04
2375,2051,Ice Cream Bowl,Kitchen,Main,Receipt,2026-02-14,197,18.07,3559.48,PO-7035,Purchase Order Receipt,43,240,system,Transaction processed for Main location,system,2026-02-14
2376,2012,Espresso Machine,Kitchen,Backup,Receipt,2025-12-20,113,303.14,34254.33,PO-1293,Purchase Order Receipt,6,119,warehouse1,Transaction processed for Backup location,system,2025-12-20
2377,1511,Alpine Explorer Tent,Camping,Backup,Return,2025-11-02,5,262.07,1310.36,RET-95186,Customer Return,99,104,warehouse1,Transaction processed for Backup location,system,2025-11-02
2378,1533,RainGuard Hiking Jacket,Camping,Main,Receipt,2025-09-01,151,116.14,17537.37,PO-8122,Purchase Order Receipt,129,280,warehouse2,Transaction processed for Main location,system,2025-09-01
2379,2071,Baking Pan,Kitchen,Main,Sale,2026-02-07,-3,17.67,-53.01,SO-78909,Customer Sale,71,68,warehouse2,Transaction processed for Main location,system,2026-02-07
2380,1561,EcoFire Camping Stove,Camping,Main,Damage,2026-03-09,-7,75.11,-525.77,DMG-2380,Shipping Damage,93,86,warehouse1,Transaction processed for Main location,system,2026-03-09
2381,3072,Hand Warmers - 10 Pack,Ski,Backup,Adjustment,2026-02-28,7,9.0,63.0,ADJ-2381,Physical Count,153,160,warehouse2,Transaction processed for Backup location,system,2026-02-28
2382,1561,EcoFire Camping Stove,Camping,Main,Sale,2026-03-31,-8,75.11,-600.88,SO-86403,Customer Sale,58,50,warehouse1,Transaction processed for Main location,system,2026-03-31
2383,2061,Mixing Bowl,Kitchen,Backup,Sale,2025-08-11,-49,25.99,-1273.51,SO-85818,Customer Sale,51,2,warehouse1,Transaction processed for Backup location,system,2025-08-11
2384,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2026-03-29,10,121.2,1212.0,ADJ-2384,Cycle Count,50,60,warehouse1,Transaction processed for Main location,system,2026-03-29
2385,2091,Spatula,Kitchen,Backup,Receipt,2025-08-17,34,10.24,348.25,PO-3665,Purchase Order Receipt,52,86,warehouse1,Transaction processed for Backup location,system,2025-08-17
2386,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-10-09,41,126.98,5206.01,PO-5825,Purchase Order Receipt,15,56,system,Transaction processed for Main location,system,2025-10-09
2387,1523,TrailLite Daypack,Camping,Main,Sale,2026-04-06,-50,53.51,-2675.5,SO-38339,Customer Sale,134,84,warehouse1,Transaction processed for Main location,system,2026-04-06
2388,3081,All-Temp Ski Wax Kit,Ski,Regional,Receipt,2026-04-27,107,54.99,5883.87,PO-6868,Purchase Order Receipt,178,285,warehouse2,Transaction processed for Regional location,system,2026-04-27
2389,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-10-15,-15,58.54,-878.1,SO-89892,Customer Sale,199,184,warehouse2,Transaction processed for Main location,system,2025-10-15
2390,2112,4-Slice Toaster,Kitchen,Backup,Sale,2025-11-04,-11,69.39,-763.29,SO-71971,Customer Sale,68,57,system,Transaction processed for Backup location,system,2025-11-04
2391,3082,Edge Tuning Tool Set,Ski,Regional,Receipt,2025-10-27,106,92.46,9800.46,PO-7857,Purchase Order Receipt,165,271,warehouse2,Transaction processed for Regional location,system,2025-10-27
2392,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2026-03-19,-28,352.91,-9881.48,SO-51060,Customer Sale,48,20,warehouse1,Transaction processed for Backup location,system,2026-03-19
2393,2061,Mixing Bowl,Kitchen,Main,Sale,2025-12-19,-8,25.99,-207.92,SO-12710,Customer Sale,90,82,warehouse1,Transaction processed for Main location,system,2025-12-19
2394,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2026-02-15,81,67.33,5453.79,PO-8698,Purchase Order Receipt,135,216,warehouse1,Transaction processed for Main location,system,2026-02-15
2395,1541,TrekReady Hiking Boots,Camping,Main,Damage,2025-12-10,-2,121.2,-242.4,DMG-2395,Quality Issue,36,34,system,Transaction processed for Main location,system,2025-12-10
2396,3061,Professional Ski Helmet,Ski,Main,Damage,2026-04-19,-5,144.99,-724.95,DMG-2396,Shipping Damage,81,76,system,Transaction processed for Main location,system,2026-04-19
2397,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-11-12,-37,67.5,-2497.5,SO-20664,Customer Sale,44,7,warehouse2,Transaction processed for Backup location,system,2025-11-12
