TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2399,1541,TrekReady Hiking Boots,WH_200,Receipt,2026-02-12,175,106.21,18586.58,PO-9367,Purchase Order Receipt,63,238,System,Transaction processed for WH_200 location,system,2026-02-12
2400,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2025-09-25,-13,488.21,6346.73,SO-39018,Customer Sale,53,40,System,Transaction processed for WH_100 location,system,2025-09-25
2401,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-11-15,-15,134.96,2024.4,SO-51704,Customer Sale,47,32,System,Transaction processed for WH_100 location,system,2025-11-15
2402,2011,Coffee Maker,WH_200,Sale,2026-02-03,-11,119.66,1316.26,SO-45306,Customer Sale,1806,1795,System,Transaction processed for WH_200 location,system,2026-02-03
2403,3072,Hand Warmers - 10 Pack,WH_100,Sale,2026-02-27,-13,8.13,105.69,SO-74514,Customer Sale,78,65,System,Transaction processed for WH_100 location,system,2026-02-27
2404,2011,Coffee Maker,WH_200,Adjustment,2025-11-23,1,119.66,119.66,ADJ-2404,Physical Count,1736,1737,System,Transaction processed for WH_200 location,system,2025-11-23
2405,1543,TrekStar Hiking Sandals,WH_100,Adjustment,2025-12-12,12,52.24,626.88,ADJ-2405,Cycle Count,315,327,System,Transaction processed for WH_100 location,system,2025-12-12
2406,1532,TrailBlaze Hiking Pants,WH_500,Sale,2025-07-31,-25,54.8,1370.0,SO-33800,Customer Sale,229,204,System,Transaction processed for WH_500 location,system,2025-07-31
2407,2031,Coffee Mug,WH_200,Sale,2025-08-22,-7,20.25,141.75,SO-54198,Customer Sale,1590,1583,System,Transaction processed for WH_200 location,system,2025-08-22
2408,2061,Mixing Bowl,WH_200,Receipt,2026-04-24,78,28.74,2241.5,PO-5011,Purchase Order Receipt,637,715,System,Transaction processed for WH_200 location,system,2026-04-24
2409,1562,PowerBurner Camping Stove,WH_100,Sale,2025-10-14,-11,112.81,1240.91,SO-35544,Customer Sale,245,234,System,Transaction processed for WH_100 location,system,2025-10-14
2410,1521,Adventurer Pro Backpack,WH_500,Damage,2025-10-18,-9,118.65,1067.85,DMG-2410,Quality Issue,434,425,System,Transaction processed for WH_500 location,system,2025-10-18
2411,3053,Waterproof Ski Pants,WH_100,Sale,2026-01-15,-3,123.28,369.84,SO-84233,Customer Sale,70,67,System,Transaction processed for WH_100 location,system,2026-01-15
2412,1541,TrekReady Hiking Boots,WH_200,Adjustment,2025-12-21,-20,108.54,2170.8,ADJ-2412,System Correction,200,180,System,Transaction processed for WH_200 location,system,2025-12-21
2413,1541,TrekReady Hiking Boots,WH_200,Sale,2025-11-27,-9,108.54,976.86,SO-46115,Customer Sale,216,207,System,Transaction processed for WH_200 location,system,2025-11-27
2414,1571,CozyNights Sleeping Bag,WH_100,Sale,2025-12-01,-20,102.1,2042.0,SO-40936,Customer Sale,62,42,System,Transaction processed for WH_100 location,system,2025-12-01
2415,1562,PowerBurner Camping Stove,WH_200,Sale,2026-04-02,-29,112.81,3271.49,SO-97318,Customer Sale,49,20,System,Transaction processed for WH_200 location,system,2026-04-02
2416,3072,Hand Warmers - 10 Pack,WH_100,Sale,2026-04-29,-12,8.13,97.56,SO-21421,Customer Sale,39,27,System,Transaction processed for WH_100 location,system,2026-04-29
2417,3072,Hand Warmers - 10 Pack,WH_200,Transfer,2025-08-16,-20,8.13,162.6,TRF-6412,Warehouse Transfer,20,0,System,Transaction processed for WH_200 location,system,2025-08-16
2418,1531,Summit Breeze Jacket,WH_500,Sale,2025-08-28,-15,85.71,1285.65,SO-82872,Customer Sale,928,913,System,Transaction processed for WH_500 location,system,2025-08-28
2419,2011,Coffee Maker,WH_200,Sale,2026-02-17,-22,119.66,2632.52,SO-21568,Customer Sale,1859,1837,System,Transaction processed for WH_200 location,system,2026-02-17
2420,2012,Espresso Machine,WH_500,Damage,2026-02-06,-8,277.98,2223.84,DMG-2420,Warehouse Damage,2999,2991,System,Transaction processed for WH_500 location,system,2026-02-06
2421,3081,All-Temp Ski Wax Kit,WH_500,Sale,2026-04-08,-26,43.8,1138.8,SO-57253,Customer Sale,30,4,System,Transaction processed for WH_500 location,system,2026-04-08
2422,3032,Comfort Fit Recreational Boots,WH_500,Adjustment,2025-07-31,-15,276.26,4143.9,ADJ-2422,Cycle Count,81,66,System,Transaction processed for WH_500 location,system,2025-07-31
2423,3062,Anti-Fog Ski Goggles,WH_200,Sale,2026-02-05,-22,71.96,1583.12,SO-87922,Customer Sale,33,11,System,Transaction processed for WH_200 location,system,2026-02-05
2424,1532,TrailBlaze Hiking Pants,WH_500,Damage,2025-11-23,-3,54.8,164.4,DMG-2424,Shipping Damage,166,163,System,Transaction processed for WH_500 location,system,2025-11-23
2425,3033,Women's Performance Ski Boots,WH_100,Sale,2025-12-02,-32,407.14,13028.48,SO-71004,Customer Sale,32,0,System,Transaction processed for WH_100 location,system,2025-12-02
2426,3072,Hand Warmers - 10 Pack,WH_100,Sale,2025-09-13,-21,8.13,170.73,SO-59317,Customer Sale,85,64,System,Transaction processed for WH_100 location,system,2025-09-13
2427,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2026-01-31,-24,816.73,19601.52,SO-70339,Customer Sale,70,46,System,Transaction processed for WH_200 location,system,2026-01-31
2428,1543,TrekStar Hiking Sandals,WH_100,Receipt,2026-02-17,103,50.04,5153.64,PO-7896,Purchase Order Receipt,205,308,System,Transaction processed for WH_100 location,system,2026-02-17
2429,1512,SkyView 2-Person Tent,WH_100,Sale,2025-11-11,-49,204.38,10014.62,SO-52505,Customer Sale,185,136,System,Transaction processed for WH_100 location,system,2025-11-11
2430,1562,PowerBurner Camping Stove,WH_100,Sale,2026-04-18,-22,112.81,2481.82,SO-98553,Customer Sale,228,206,System,Transaction processed for WH_100 location,system,2026-04-18
2431,3032,Comfort Fit Recreational Boots,WH_500,Sale,2025-08-27,-30,276.26,8287.8,SO-46882,Customer Sale,38,8,System,Transaction processed for WH_500 location,system,2025-08-27
2432,3072,Hand Warmers - 10 Pack,WH_200,Transfer,2025-11-18,-38,8.13,308.94,TRF-5957,Warehouse Transfer,66,28,System,Transaction processed for WH_200 location,system,2025-11-18
2433,3052,Thermal Base Layer Set - Women's,WH_200,Transfer,2025-09-11,-28,79.81,2234.68,TRF-4440,Warehouse Transfer,55,27,System,Transaction processed for WH_200 location,system,2025-09-11
2434,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Adjustment,2025-07-01,7,568.23,3977.61,ADJ-2434,System Correction,58,65,System,Transaction processed for WH_100 location,system,2025-07-01
2435,2061,Mixing Bowl,WH_200,Receipt,2025-07-03,198,27.18,5382.13,PO-1273,Purchase Order Receipt,678,876,System,Transaction processed for WH_200 location,system,2025-07-03
2436,3021,Nordic Classic XC Skis - 185cm,WH_100,Receipt,2026-01-22,146,228.37,33341.8,PO-4586,Purchase Order Receipt,26,172,System,Transaction processed for WH_100 location,system,2026-01-22
2437,2011,Coffee Maker,WH_200,Transfer,2026-04-10,-31,119.66,3709.46,TRF-1367,Warehouse Transfer,1872,1841,System,Transaction processed for WH_200 location,system,2026-04-10
2438,3052,Thermal Base Layer Set - Women's,WH_200,Adjustment,2025-12-09,8,79.81,638.48,ADJ-2438,Cycle Count,80,88,System,Transaction processed for WH_200 location,system,2025-12-09
2439,1561,EcoFire Camping Stove,WH_100,Sale,2025-09-13,-1,79.86,79.86,SO-87447,Customer Sale,101,100,System,Transaction processed for WH_100 location,system,2025-09-13
2440,1552,TrekMaster Camping Chair,WH_200,Sale,2025-08-20,-36,45.98,1655.28,SO-41422,Customer Sale,36,0,System,Transaction processed for WH_200 location,system,2025-08-20
2441,1562,PowerBurner Camping Stove,WH_100,Sale,2025-07-06,-45,112.81,5076.45,SO-77514,Customer Sale,165,120,System,Transaction processed for WH_100 location,system,2025-07-06
2442,1531,Summit Breeze Jacket,WH_500,Sale,2025-09-16,-4,85.71,342.84,SO-10175,Customer Sale,911,907,System,Transaction processed for WH_500 location,system,2025-09-16
2443,3081,All-Temp Ski Wax Kit,WH_500,Sale,2025-12-25,-29,43.8,1270.2,SO-69373,Customer Sale,114,85,System,Transaction processed for WH_500 location,system,2025-12-25
2444,2081,Food Storage Set,WH_100,Return,2025-10-08,5,18.4,92.0,RET-78967,Customer Return,366,371,System,Transaction processed for WH_100 location,system,2025-10-08
2445,1543,TrekStar Hiking Sandals,WH_200,Receipt,2025-11-01,47,51.43,2417.27,PO-8865,Purchase Order Receipt,86,133,System,Transaction processed for WH_200 location,system,2025-11-01
2446,3081,All-Temp Ski Wax Kit,WH_500,Receipt,2025-07-26,82,43.64,3578.2,PO-7872,Purchase Order Receipt,120,202,System,Transaction processed for WH_500 location,system,2025-07-26
2447,2071,Baking Pan,WH_200,Receipt,2025-09-29,195,17.06,3327.47,PO-2180,Purchase Order Receipt,260,455,System,Transaction processed for WH_200 location,system,2025-09-29
2448,3072,Hand Warmers - 10 Pack,WH_100,Receipt,2026-03-04,191,8.1,1547.47,PO-3918,Purchase Order Receipt,59,250,System,Transaction processed for WH_100 location,system,2026-03-04
2449,3061,Professional Ski Helmet,WH_200,Receipt,2026-01-21,153,111.73,17095.27,PO-8528,Purchase Order Receipt,144,297,System,Transaction processed for WH_200 location,system,2026-01-21
2450,2101,Measuring Cup Set,WH_100,Return,2025-11-26,2,10.27,20.54,RET-74407,Customer Return,864,866,System,Transaction processed for WH_100 location,system,2025-11-26
2451,2022,Fork Set,WH_100,Sale,2026-03-26,-28,28.69,803.32,SO-39051,Customer Sale,1787,1759,System,Transaction processed for WH_100 location,system,2026-03-26
2452,1562,PowerBurner Camping Stove,WH_100,Receipt,2026-03-07,71,117.41,8336.23,PO-7154,Purchase Order Receipt,285,356,System,Transaction processed for WH_100 location,system,2026-03-07
2453,1553,Adventure Dining Table,WH_200,Sale,2025-09-11,-15,87.23,1308.45,SO-19317,Customer Sale,156,141,System,Transaction processed for WH_200 location,system,2025-09-11
2454,3032,Comfort Fit Recreational Boots,WH_200,Sale,2025-09-12,-11,276.26,3038.86,SO-20179,Customer Sale,11,0,System,Transaction processed for WH_200 location,system,2025-09-12
2455,1551,BaseCamp Folding Table,WH_200,Sale,2025-12-01,-37,56.2,2079.4,SO-88216,Customer Sale,111,74,System,Transaction processed for WH_200 location,system,2025-12-01
2456,2011,Coffee Maker,WH_200,Sale,2025-08-14,-17,119.66,2034.22,SO-41371,Customer Sale,806,789,System,Transaction processed for WH_200 location,system,2025-08-14
2457,2041,Serving Platter,WH_500,Sale,2026-02-06,-46,43.57,2004.22,SO-21908,Customer Sale,2457,2411,System,Transaction processed for WH_500 location,system,2026-02-06
2458,2091,Spatula,WH_200,Sale,2026-02-12,-45,7.38,332.1,SO-72433,Customer Sale,191,146,System,Transaction processed for WH_200 location,system,2026-02-12
2459,3021,Nordic Classic XC Skis - 185cm,WH_200,Sale,2026-03-20,-2,229.72,459.44,SO-40370,Customer Sale,63,61,System,Transaction processed for WH_200 location,system,2026-03-20
2460,3032,Comfort Fit Recreational Boots,WH_200,Sale,2026-03-11,-23,276.26,6353.98,SO-67411,Customer Sale,23,0,System,Transaction processed for WH_200 location,system,2026-03-11
2461,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Adjustment,2026-04-19,-5,568.23,2841.15,ADJ-2461,Cycle Count,52,47,System,Transaction processed for WH_200 location,system,2026-04-19
2462,2011,Coffee Maker,WH_200,Sale,2025-12-07,-22,119.66,2632.52,SO-28401,Customer Sale,766,744,System,Transaction processed for WH_200 location,system,2025-12-07
2463,3104,Ski Tuning Bench - Portable,WH_100,Return,2026-04-15,4,92.42,369.66,RET-58135,Customer Return,28,32,System,Transaction processed for WH_100 location,system,2026-04-15
2464,3021,Nordic Classic XC Skis - 185cm,WH_100,Sale,2026-02-08,-47,229.72,10796.84,SO-87362,Customer Sale,105,58,System,Transaction processed for WH_100 location,system,2026-02-08
2465,1543,TrekStar Hiking Sandals,WH_100,Sale,2026-03-29,-12,52.24,626.88,SO-99732,Customer Sale,316,304,System,Transaction processed for WH_100 location,system,2026-03-29
2466,3013,Beginner's Choice Alpine Skis - 160cm,WH_100,Adjustment,2026-04-27,-2,305.41,610.82,ADJ-2466,Physical Count,42,40,System,Transaction processed for WH_100 location,system,2026-04-27
2467,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-07-15,-3,177.25,531.75,SO-43348,Customer Sale,129,126,System,Transaction processed for WH_200 location,system,2025-07-15
2468,2091,Spatula,WH_100,Receipt,2026-01-19,187,7.27,1360.18,PO-7056,Purchase Order Receipt,393,580,System,Transaction processed for WH_100 location,system,2026-01-19
2469,1571,CozyNights Sleeping Bag,WH_100,Receipt,2026-04-06,92,98.31,9044.24,PO-5259,Purchase Order Receipt,3,95,System,Transaction processed for WH_100 location,system,2026-04-06
2470,3013,Beginner's Choice Alpine Skis - 160cm,WH_100,Adjustment,2025-11-17,10,305.41,3054.1,ADJ-2470,Cycle Count,104,114,System,Transaction processed for WH_100 location,system,2025-11-17
2471,3072,Hand Warmers - 10 Pack,WH_200,Sale,2026-03-29,-27,8.13,219.51,SO-85377,Customer Sale,27,0,System,Transaction processed for WH_200 location,system,2026-03-29
2472,1581,LED Headlamp - Rechargeable,WH_100,Return,2025-09-18,3,35.4,106.2,RET-78259,Customer Return,94,97,System,Transaction processed for WH_100 location,system,2025-09-18
2473,3021,Nordic Classic XC Skis - 185cm,WH_100,Sale,2025-07-31,-4,229.72,918.88,SO-42302,Customer Sale,12,8,System,Transaction processed for WH_100 location,system,2025-07-31
2474,3081,All-Temp Ski Wax Kit,WH_500,Sale,2025-08-19,-11,43.8,481.8,SO-18846,Customer Sale,96,85,System,Transaction processed for WH_500 location,system,2025-08-19
2475,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Receipt,2025-10-28,188,571.23,107390.38,PO-2707,Purchase Order Receipt,96,284,System,Transaction processed for WH_200 location,system,2025-10-28
2476,2041,Serving Platter,WH_500,Receipt,2026-01-24,71,43.54,3091.37,PO-5476,Purchase Order Receipt,2366,2437,System,Transaction processed for WH_500 location,system,2026-01-24
2477,3022,Backcountry Explorer XC Skis - 190cm,WH_500,Return,2025-09-18,1,298.06,298.06,RET-97788,Customer Return,19,20,System,Transaction processed for WH_500 location,system,2025-09-18
2478,1521,Adventurer Pro Backpack,WH_500,Transfer,2026-03-11,-32,118.65,3796.8,TRF-7162,Warehouse Transfer,584,552,System,Transaction processed for WH_500 location,system,2026-03-11
2479,1562,PowerBurner Camping Stove,WH_100,Return,2026-01-21,5,90.25,451.24,RET-13108,Customer Return,195,200,System,Transaction processed for WH_100 location,system,2026-01-21
2480,3091,Freestyle Snowboard - 155cm,WH_100,Sale,2025-12-07,-27,414.73,11197.71,SO-44958,Customer Sale,69,42,System,Transaction processed for WH_100 location,system,2025-12-07
2481,3104,Ski Tuning Bench - Portable,WH_100,Sale,2025-08-21,-44,115.52,5082.88,SO-43831,Customer Sale,109,65,System,Transaction processed for WH_100 location,system,2025-08-21
2482,3061,Professional Ski Helmet,WH_200,Receipt,2025-08-19,197,122.82,24195.0,PO-3720,Purchase Order Receipt,111,308,System,Transaction processed for WH_200 location,system,2025-08-19
2483,2111,High-Speed Blender,WH_200,Sale,2026-02-02,-33,129.6,4276.8,SO-67465,Customer Sale,113,80,System,Transaction processed for WH_200 location,system,2026-02-02
2484,1541,TrekReady Hiking Boots,WH_200,Return,2026-01-15,3,86.83,260.5,RET-36204,Customer Return,215,218,System,Transaction processed for WH_200 location,system,2026-01-15
2485,1563,CompactCook Camping Stove,WH_100,Damage,2025-11-09,-2,59.37,118.74,DMG-2485,Quality Issue,76,74,System,Transaction processed for WH_100 location,system,2025-11-09
2486,2021,Chef Knife,WH_200,Transfer,2026-04-04,-40,58.34,2333.6,TRF-9923,Warehouse Transfer,3193,3153,System,Transaction processed for WH_200 location,system,2026-04-04
2487,2021,Chef Knife,WH_200,Sale,2026-03-09,-26,58.34,1516.84,SO-47845,Customer Sale,3049,3023,System,Transaction processed for WH_200 location,system,2026-03-09
2488,2041,Serving Platter,WH_500,Sale,2026-01-29,-23,43.57,1002.11,SO-82249,Customer Sale,2299,2276,System,Transaction processed for WH_500 location,system,2026-01-29
2489,1543,TrekStar Hiking Sandals,WH_100,Receipt,2026-03-27,89,50.96,4535.39,PO-9757,Purchase Order Receipt,217,306,System,Transaction processed for WH_100 location,system,2026-03-27
2490,1572,MountainDream Sleeping Bag,WH_200,Sale,2026-02-01,-14,177.25,2481.5,SO-35467,Customer Sale,405,391,System,Transaction processed for WH_200 location,system,2026-02-01
2491,2112,4-Slice Toaster,WH_200,Receipt,2025-07-09,117,56.99,6668.23,PO-6087,Purchase Order Receipt,625,742,System,Transaction processed for WH_200 location,system,2025-07-09
2492,2051,Ice Cream Bowl,WH_100,Sale,2026-03-03,-23,15.41,354.43,SO-37445,Customer Sale,1219,1196,System,Transaction processed for WH_100 location,system,2026-03-03
2493,3091,Freestyle Snowboard - 155cm,WH_100,Return,2025-11-12,3,331.78,995.35,RET-68590,Customer Return,81,84,System,Transaction processed for WH_100 location,system,2025-11-12
2494,3041,Carbon Fiber Racing Poles - 120cm,WH_200,Sale,2025-10-24,-16,114.35,1829.6,SO-63152,Customer Sale,16,0,System,Transaction processed for WH_200 location,system,2025-10-24
2495,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-03-17,-5,79.81,399.05,SO-51876,Customer Sale,120,115,System,Transaction processed for WH_200 location,system,2026-03-17
2496,2021,Chef Knife,WH_200,Return,2026-04-10,4,46.67,186.69,RET-43693,Customer Return,3203,3207,System,Transaction processed for WH_200 location,system,2026-04-10
2497,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Receipt,2025-09-06,52,353.98,18406.87,PO-4476,Purchase Order Receipt,43,95,System,Transaction processed for WH_200 location,system,2025-09-06
2498,3072,Hand Warmers - 10 Pack,WH_100,Receipt,2025-08-03,93,7.93,737.33,PO-2739,Purchase Order Receipt,48,141,System,Transaction processed for WH_100 location,system,2025-08-03
2499,3052,Thermal Base Layer Set - Women's,WH_200,Damage,2026-04-18,-5,79.81,399.05,DMG-2499,Shipping Damage,120,115,System,Transaction processed for WH_200 location,system,2026-04-18
2500,1541,TrekReady Hiking Boots,WH_200,Sale,2025-09-06,-26,108.54,2822.04,SO-21907,Customer Sale,26,0,System,Transaction processed for WH_200 location,system,2025-09-06
2501,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Sale,2025-11-02,-25,568.23,14205.75,SO-63561,Customer Sale,25,0,System,Transaction processed for WH_200 location,system,2025-11-02
2502,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Sale,2025-08-04,-1,568.23,568.23,SO-75636,Customer Sale,57,56,System,Transaction processed for WH_100 location,system,2025-08-04
